"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"35","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead"
"36","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead"
"37","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead"
"38","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Male","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","0","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead"
"39","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Male","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Male","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","1","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead"
"40","Pupa","Pupa","dead","1","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","dead","dead","1","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","dead","1","dead","Pupa","dead","Pupa","Male","Pupa","Pupa","dead","Pupa","Pupa","1","dead","Male","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","1","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","2","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead"
"41","Pupa","Pupa","dead","2","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","dead","dead","3","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","dead","1","dead","1","dead","Pupa","Male","Pupa","Pupa","dead","Pupa","Pupa","3","dead","Male","1","dead","dead","dead","dead","dead","dead","1","Pupa","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","2","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Male","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","3","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead"
"42","Pupa","Pupa","dead","4","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Male","Pupa","dead","dead","dead","dead","Pupa","Pupa","1","dead","Pupa","dead","dead","Pupa","dead","dead","4","dead","Pupa","Male","Pupa","Pupa","dead","Pupa","dead","dead","dead","2","dead","3","dead","1","Male","Pupa","0","dead","Pupa","Pupa","5","dead","Male","2","dead","dead","dead","dead","dead","dead","2","Male","dead","Pupa","dead","dead","dead","dead","Pupa","Pupa","4","Pupa","Pupa","Male","Pupa","dead","dead","dead","Male","dead","Pupa","dead","Male","Pupa","Pupa","Pupa","Male","Pupa","4","dead","dead","Pupa","Pupa","dead","dead","Pupa","dead"
"43","Pupa","Pupa","dead","5","Pupa","1","dead","dead","0","Male","dead","Pupa","dead","dead","Pupa","Male","Pupa","dead","dead","dead","dead","0","Pupa","2","dead","Pupa","dead","dead","Pupa","dead","dead","6","dead","Pupa","Male","Pupa","Pupa","dead","1","dead","dead","dead","3","dead","6","dead","2","Male","Pupa","1","dead","1","1","6","dead","Male","4","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","Pupa","Male","6","Pupa","Pupa","Male","Pupa","dead","dead","dead","Male","dead","Male","dead","Male","Pupa","Pupa","dead","Male","Male","4","dead","dead","0","Pupa","dead","dead","1","dead"
"44","Pupa","Pupa","dead","6","1","1","dead","dead","dead","Male","dead","0","dead","dead","Pupa","Male","Pupa","dead","dead","dead","dead","1","Pupa","4","dead","Pupa","dead","dead","Pupa","dead","dead","6","dead","Pupa","Male","Male","Pupa","dead","2","dead","dead","dead","3","dead","7","dead","3","Male","Pupa","2","dead","1","2","7","dead","Male","5","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","1","Male","6","Pupa","Male","Male","0","dead","dead","dead","Male","dead","Male","dead","Male","1","Pupa","dead","Male","Male","4","dead","dead","1","Male","dead","dead","1","dead"
"45","Pupa","Pupa","dead","6","2","2","dead","dead","dead","Male","dead","1","dead","dead","Pupa","Male","1","dead","dead","dead","dead","2","Pupa","5","dead","Pupa","dead","dead","Pupa","dead","dead","7","dead","Pupa","Male","Male","Pupa","dead","3","dead","dead","dead","4","dead","8","dead","4","Male","Male","3","dead","2","3","8","dead","Male","dead","dead","dead","dead","dead","dead","dead","4","Male","dead","Male","dead","dead","dead","dead","2","Male","7","Male","Male","Male","1","dead","dead","dead","Male","dead","Male","dead","Male","2","Pupa","dead","Male","Male","4","dead","dead","2","Male","dead","dead","2","dead"
"46","1","Male","dead","8","3","4","dead","dead","dead","Male","dead","2","dead","dead","Pupa","Male","2","dead","dead","dead","dead","3","Pupa","7","dead","Pupa","dead","dead","Pupa","dead","dead","8","dead","Male","Male","Male","Pupa","dead","5","dead","dead","dead","5","dead","11","dead","6","Male","Male","4","dead","3","5","9","dead","Male","dead","dead","dead","dead","dead","dead","dead","5","Male","dead","Male","dead","dead","dead","dead","5","Male","8","Male","Male","Male","2","dead","dead","dead","Male","dead","dead","dead","Male","3","Pupa","dead","Male","Male","5","dead","dead","3","Male","dead","dead","3","dead"
"47","2","Male","dead","8","dead","5","dead","dead","dead","Male","dead","2","dead","dead","Male","Male","4","dead","dead","dead","dead","3","1","8","dead","Male","dead","dead","Pupa","dead","dead","8","dead","Male","Male","Male","Pupa","dead","6","dead","dead","dead","4","dead","11","dead","6","Male","Male","4","dead","4","6","9","dead","Male","dead","dead","dead","dead","dead","dead","dead","5","Male","dead","Male","dead","dead","dead","dead","6","Male","8","Male","Male","Male","3","dead","dead","dead","Male","dead","dead","dead","Male","4","Male","dead","Male","Male","dead","dead","dead","4","Male","dead","dead","4","dead"
"48","4","Male","dead","8","dead","5","dead","dead","dead","Male","dead","3","dead","dead","Male","Male","6","dead","dead","dead","dead","4","3","8","dead","Male","dead","dead","Male","dead","dead","8","dead","Male","Male","Male","Male","dead","7","dead","dead","dead","5","dead","11","dead","7","Male","Male","4","dead","dead","7","9","dead","Male","dead","dead","dead","dead","dead","dead","dead","5","Male","dead","Male","dead","dead","dead","dead","8","Male","8","Male","Male","Male","4","dead","dead","dead","Male","dead","dead","dead","Male","6","Male","dead","Male","Male","dead","dead","dead","4","Male","dead","dead","4","dead"
"49","5","Male","dead","7","dead","5","dead","dead","dead","Male","dead","3","dead","dead","Male","Male","6","dead","dead","dead","dead","4","5","8","dead","Male","dead","dead","Male","dead","dead","8","dead","Male","Male","Male","Male","dead","7","dead","dead","dead","4","dead","11","dead","6","Male","Male","4","dead","dead","7","9","dead","Male","dead","dead","dead","dead","dead","dead","dead","5","Male","dead","Male","dead","dead","dead","dead","8","Male","8","Male","Male","dead","4","dead","dead","dead","Male","dead","dead","dead","Male","6","Male","dead","Male","Male","dead","dead","dead","4","Male","dead","dead","4","dead"
"50","4","Male","dead","4","dead","3","dead","dead","dead","Male","dead","2","dead","dead","Male","Male","4","dead","dead","dead","dead","3","4","5","dead","Male","dead","dead","Male","dead","dead","5","dead","Male","Male","Male","Male","dead","5","dead","dead","dead","3","dead","7","dead","4","Male","Male","3","dead","dead","5","5","dead","Male","dead","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","5","Male","5","Male","Male","dead","3","dead","dead","dead","Male","dead","dead","dead","Male","4","Male","dead","Male","Male","dead","dead","dead","3","Male","dead","dead","3","dead"
"51","5","Male","dead","5","dead","4","dead","dead","dead","Male","dead","2","dead","dead","Male","Male","5","dead","dead","dead","dead","3","5","6","dead","Male","dead","dead","Male","dead","dead","6","dead","Male","Male","Male","Male","dead","5","dead","dead","dead","3","dead","8","dead","5","Male","Male","3","dead","dead","5","6","dead","Male","dead","dead","dead","dead","dead","dead","dead","4","Male","dead","Male","dead","dead","dead","dead","6","Male","5","Male","Male","dead","3","dead","dead","dead","Male","dead","dead","dead","Male","5","Male","dead","Male","Male","dead","dead","dead","3","Male","dead","dead","3","dead"
"52","4","Male","dead","5","dead","4","dead","dead","dead","Male","dead","2","dead","dead","Male","Male","5","dead","dead","dead","dead","3","5","5","dead","Male","dead","dead","Male","dead","dead","5","dead","Male","Male","Male","Male","dead","5","dead","dead","dead","3","dead","7","dead","4","Male","Male","3","dead","dead","5","6","dead","Male","dead","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","6","Male","5","Male","Male","dead","3","dead","dead","dead","Male","dead","dead","dead","Male","4","Male","dead","Male","Male","dead","dead","dead","3","Male","dead","dead","3","dead"
"53","4","Male","dead","4","dead","3","dead","dead","dead","Male","dead","2","dead","dead","Male","Male","5","dead","dead","dead","dead","3","5","5","dead","Male","dead","dead","Male","dead","dead","5","dead","dead","Male","Male","Male","dead","5","dead","dead","dead","3","dead","7","dead","4","dead","Male","2","dead","dead","5","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","6","Male","5","Male","Male","dead","3","dead","dead","dead","Male","dead","dead","dead","Male","4","Male","dead","dead","Male","dead","dead","dead","3","Male","dead","dead","3","dead"
"54","6","Male","dead","5","dead","4","dead","dead","dead","Male","dead","3","dead","dead","Male","Male","6","dead","dead","dead","dead","3","6","6","dead","Male","dead","dead","Male","dead","dead","6","dead","dead","Male","Male","Male","dead","6","dead","dead","dead","3","dead","8","dead","5","dead","Male","3","dead","dead","6","6","dead","dead","dead","dead","dead","dead","dead","dead","dead","4","Male","dead","Male","dead","dead","dead","dead","7","Male","6","Male","Male","dead","4","dead","dead","dead","Male","dead","dead","dead","Male","5","Male","dead","dead","Male","dead","dead","dead","4","Male","dead","dead","4","dead"
"55","6","Male","dead","6","dead","5","dead","dead","dead","Male","dead","3","dead","dead","Male","Male","7","dead","dead","dead","dead","3","7","7","dead","dead","dead","dead","Male","dead","dead","6","dead","dead","Male","Male","Male","dead","6","dead","dead","dead","3","dead","9","dead","5","dead","Male","3","dead","dead","6","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","4","Male","dead","Male","dead","dead","dead","dead","8","Male","6","Male","Male","dead","4","dead","dead","dead","Male","dead","dead","dead","Male","6","Male","dead","dead","dead","dead","dead","dead","4","Male","dead","dead","4","dead"
"56","6","Male","dead","5","dead","4","dead","dead","dead","dead","dead","3","dead","dead","Male","Male","7","dead","dead","dead","dead","3","dead","6","dead","dead","dead","dead","Male","dead","dead","6","dead","dead","Male","dead","Male","dead","6","dead","dead","dead","3","dead","dead","dead","5","dead","Male","3","dead","dead","6","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","4","Male","dead","Male","dead","dead","dead","dead","7","dead","6","Male","dead","dead","4","dead","dead","dead","Male","dead","dead","dead","Male","5","Male","dead","dead","dead","dead","dead","dead","4","Male","dead","dead","4","dead"
"57","6","Male","dead","5","dead","4","dead","dead","dead","dead","dead","3","dead","dead","Male","dead","6","dead","dead","dead","dead","3","dead","6","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","Male","dead","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","5","dead","Male","3","dead","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","4","Male","dead","Male","dead","dead","dead","dead","7","dead","5","Male","dead","dead","3","dead","dead","dead","Male","dead","dead","dead","Male","5","Male","dead","dead","dead","dead","dead","dead","3","Male","dead","dead","3","dead"
"58","5","Male","dead","4","dead","4","dead","dead","dead","dead","dead","2","dead","dead","Male","dead","5","dead","dead","dead","dead","3","dead","5","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","Male","dead","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","4","dead","Male","3","dead","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","6","dead","5","Male","dead","dead","3","dead","dead","dead","Male","dead","dead","dead","Male","4","Male","dead","dead","dead","dead","dead","dead","3","Male","dead","dead","3","dead"
"59","5","Male","dead","4","dead","3","dead","dead","dead","dead","dead","2","dead","dead","Male","dead","5","dead","dead","dead","dead","3","dead","5","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","Male","dead","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","4","dead","Male","2","dead","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","6","dead","4","Male","dead","dead","3","dead","dead","dead","Male","dead","dead","dead","Male","4","Male","dead","dead","dead","dead","dead","dead","3","Male","dead","dead","dead","dead"
"60","5","Male","dead","4","dead","3","dead","dead","dead","dead","dead","2","dead","dead","Male","dead","5","dead","dead","dead","dead","2","dead","5","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","Male","dead","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","4","dead","Male","2","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","6","dead","4","Male","dead","dead","3","dead","dead","dead","Male","dead","dead","dead","Male","4","Male","dead","dead","dead","dead","dead","dead","3","Male","dead","dead","dead","dead"
"61","4","Male","dead","3","dead","2","dead","dead","dead","dead","dead","2","dead","dead","Male","dead","dead","dead","dead","dead","dead","2","dead","4","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","Male","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","3","dead","Male","2","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","Male","dead","Male","dead","dead","dead","dead","4","dead","3","Male","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","Male","3","Male","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead"
"62","5","Male","dead","4","dead","3","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","5","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","Male","dead","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","4","dead","Male","2","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","5","dead","4","Male","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","Male","4","Male","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead"
"63","dead","Male","dead","3","dead","3","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","4","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","3","dead","Male","2","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","Male","dead","Male","dead","dead","dead","dead","5","dead","4","Male","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","Male","4","Male","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead"
"64","dead","Male","dead","3","dead","3","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","Male","2","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","Male","dead","Male","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","Male","3","Male","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead"
"65","dead","Male","dead","3","dead","3","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","Male","2","dead","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","Male","3","Male","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead"
"66","dead","Male","dead","3","dead","2","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","Male","2","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","Male","3","Male","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead"
"67","dead","Male","dead","3","dead","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","Male","2","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","Male","3","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"68","dead","Male","dead","2","dead","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","Male","1","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","Male","3","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"69","dead","Male","dead","dead","dead","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","1","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"70","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","1","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"71","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","1","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","Male","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"72","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","1","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"73","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","1","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"74","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","1","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"75","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","1","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
