"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"35","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","2","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa"
"36","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","3","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa"
"37","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","3","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","0","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa"
"38","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","4","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","1","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa"
"39","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Male","5","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","3","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa"
"40","dead","Pupa","dead","Pupa","dead","1","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Male","5","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","4","Pupa","Pupa","dead","Pupa","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","Pupa","dead","Pupa","dead","dead","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","Pupa","dead","dead","dead","Pupa","dead","dead","Pupa","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa"
"41","dead","Pupa","dead","Pupa","dead","3","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","dead","1","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Male","5","dead","Pupa","dead","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","5","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","Pupa","dead","Male","dead","dead","Pupa","dead","dead","dead","dead","Pupa","dead","dead","Pupa","Pupa","Pupa","Pupa","Pupa","1","dead","dead","dead","Pupa","dead","dead","Male","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa"
"42","dead","Pupa","dead","Pupa","dead","5","Pupa","dead","Pupa","Pupa","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","1","Pupa","dead","dead","Pupa","dead","3","Pupa","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Male","5","dead","1","dead","dead","Pupa","dead","Pupa","Pupa","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","6","Pupa","Pupa","dead","Pupa","dead","Pupa","Pupa","Pupa","dead","dead","Pupa","1","dead","Male","dead","dead","Pupa","dead","dead","dead","dead","Pupa","dead","dead","Male","Pupa","Pupa","1","Pupa","2","dead","dead","dead","Pupa","dead","dead","Male","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","Pupa","Pupa"
"43","dead","Pupa","dead","Pupa","dead","6","Pupa","dead","1","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","2","Pupa","dead","dead","Male","dead","5","Pupa","Pupa","Male","dead","Pupa","dead","1","dead","Male","5","dead","2","dead","dead","Pupa","dead","Male","1","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","6","Pupa","Pupa","dead","Pupa","dead","Pupa","1","Pupa","dead","dead","Pupa","2","dead","Male","dead","dead","Pupa","dead","dead","dead","dead","Pupa","dead","dead","Male","Pupa","1","2","Pupa","3","dead","dead","dead","Pupa","dead","dead","Male","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Pupa","dead","1","Pupa"
"44","dead","Pupa","dead","Pupa","dead","7","Male","dead","1","dead","Pupa","Pupa","dead","Pupa","Pupa","dead","dead","Pupa","2","Male","dead","dead","Male","dead","6","Pupa","Pupa","Male","dead","Male","dead","2","dead","Male","4","dead","3","dead","dead","Pupa","dead","Male","2","dead","Pupa","dead","Pupa","dead","Pupa","Pupa","6","Male","Pupa","dead","Male","dead","Pupa","1","Pupa","dead","dead","Pupa","3","dead","Male","dead","dead","Male","dead","dead","dead","dead","Pupa","dead","dead","Male","Pupa","3","3","1","4","dead","dead","dead","Pupa","dead","dead","Male","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Male","dead","2","Pupa"
"45","dead","Male","dead","Pupa","dead","8","Male","dead","2","dead","1","Pupa","dead","Male","Pupa","dead","dead","Pupa","3","Male","dead","dead","Male","dead","7","Pupa","1","Male","dead","Male","dead","4","dead","Male","dead","dead","4","dead","dead","0","dead","Male","3","dead","Pupa","dead","Pupa","dead","0","1","6","Male","Pupa","dead","Male","dead","Pupa","2","1","dead","dead","Pupa","4","dead","Male","dead","dead","Male","dead","dead","dead","dead","1","dead","dead","Male","Male","5","4","2","5","dead","dead","dead","Pupa","dead","dead","Male","dead","dead","dead","dead","dead","dead","Pupa","Pupa","Male","dead","3","0"
"46","dead","Male","dead","Pupa","dead","10","Male","dead","4","dead","2","Pupa","dead","Male","Pupa","dead","dead","Pupa","4","Male","dead","dead","Male","dead","9","Male","2","Male","dead","Male","dead","6","dead","Male","dead","dead","6","dead","dead","1","dead","Male","5","dead","Pupa","dead","Pupa","dead","2","3","7","Male","Pupa","dead","Male","dead","1","3","2","dead","dead","Male","6","dead","Male","dead","dead","Male","dead","dead","dead","dead","2","dead","dead","Male","Male","7","5","4","6","dead","dead","dead","Pupa","dead","dead","Male","dead","dead","dead","dead","dead","dead","Pupa","Male","Male","dead","4","2"
"47","dead","Male","dead","Male","dead","9","Male","dead","4","dead","4","Male","dead","Male","Pupa","dead","dead","Male","5","Male","dead","dead","Male","dead","9","Male","4","Male","dead","Male","dead","7","dead","Male","dead","dead","6","dead","dead","2","dead","Male","6","dead","Pupa","dead","Pupa","dead","3","5","7","Male","1","dead","Male","dead","2","4","3","dead","dead","Male","6","dead","Male","dead","dead","Male","dead","dead","dead","dead","4","dead","dead","Male","Male","9","6","5","6","dead","dead","dead","Pupa","dead","dead","Male","dead","dead","dead","dead","dead","dead","Male","Male","Male","dead","5","3"
"48","dead","Male","dead","Male","dead","dead","Male","dead","5","dead","5","Male","dead","Male","Pupa","dead","dead","Male","5","Male","dead","dead","Male","dead","9","Male","5","Male","dead","Male","dead","8","dead","Male","dead","dead","7","dead","dead","3","dead","Male","6","dead","1","dead","1","dead","4","8","7","Male","2","dead","Male","dead","3","4","4","dead","dead","Male","7","dead","Male","dead","dead","Male","dead","dead","dead","dead","6","dead","dead","Male","Male","10","6","6","7","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","5","4"
"49","dead","Male","dead","Male","dead","dead","Male","dead","5","dead","6","Male","dead","Male","Pupa","dead","dead","Male","5","Male","dead","dead","Male","dead","9","Male","6","Male","dead","Male","dead","8","dead","dead","dead","dead","7","dead","dead","4","dead","Male","7","dead","2","dead","4","dead","5","9","6","Male","4","dead","Male","dead","5","4","5","dead","dead","Male","6","dead","Male","dead","dead","Male","dead","dead","dead","dead","7","dead","dead","Male","Male","10","6","6","6","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","6","5"
"50","dead","Male","dead","Male","dead","dead","Male","dead","3","dead","4","Male","dead","Male","Pupa","dead","dead","Male","3","Male","dead","dead","Male","dead","6","Male","4","Male","dead","Male","dead","5","dead","dead","dead","dead","4","dead","dead","3","dead","Male","4","dead","2","dead","4","dead","3","6","4","Male","3","dead","Male","dead","3","3","3","dead","dead","Male","4","dead","Male","dead","dead","Male","dead","dead","dead","dead","5","dead","dead","Male","Male","6","4","4","4","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","4","3"
"51","dead","Male","dead","Male","dead","dead","Male","dead","4","dead","5","Male","dead","Male","Male","dead","dead","Male","4","Male","dead","dead","Male","dead","6","Male","5","dead","dead","Male","dead","6","dead","dead","dead","dead","5","dead","dead","3","dead","Male","5","dead","3","dead","dead","dead","4","7","4","Male","4","dead","Male","dead","4","3","4","dead","dead","Male","5","dead","Male","dead","dead","Male","dead","dead","dead","dead","6","dead","dead","Male","Male","7","4","5","5","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","4","4"
"52","dead","Male","dead","Male","dead","dead","Male","dead","3","dead","5","Male","dead","Male","Male","dead","dead","Male","3","Male","dead","dead","Male","dead","6","Male","5","dead","dead","Male","dead","5","dead","dead","dead","dead","4","dead","dead","dead","dead","Male","4","dead","3","dead","dead","dead","3","dead","4","Male","4","dead","Male","dead","4","3","4","dead","dead","Male","4","dead","Male","dead","dead","Male","dead","dead","dead","dead","5","dead","dead","Male","Male","7","4","4","4","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","4","4"
"53","dead","Male","dead","Male","dead","dead","Male","dead","3","dead","5","Male","dead","Male","Male","dead","dead","Male","3","Male","dead","dead","Male","dead","5","Male","5","dead","dead","Male","dead","5","dead","dead","dead","dead","4","dead","dead","dead","dead","Male","4","dead","3","dead","dead","dead","3","dead","3","Male","4","dead","Male","dead","4","3","4","dead","dead","Male","4","dead","Male","dead","dead","Male","dead","dead","dead","dead","5","dead","dead","Male","Male","6","4","4","4","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","4","3"
"54","dead","Male","dead","Male","dead","dead","Male","dead","4","dead","dead","Male","dead","Male","Male","dead","dead","Male","4","Male","dead","dead","Male","dead","7","Male","6","dead","dead","Male","dead","6","dead","dead","dead","dead","5","dead","dead","dead","dead","Male","5","dead","5","dead","dead","dead","4","dead","4","dead","5","dead","Male","dead","5","4","5","dead","dead","Male","5","dead","Male","dead","dead","Male","dead","dead","dead","dead","6","dead","dead","Male","Male","8","5","5","5","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","5","4"
"55","dead","Male","dead","Male","dead","dead","Male","dead","4","dead","dead","Male","dead","Male","Male","dead","dead","Male","4","Male","dead","dead","Male","dead","7","Male","6","dead","dead","Male","dead","7","dead","dead","dead","dead","6","dead","dead","dead","dead","Male","6","dead","5","dead","dead","dead","5","dead","5","dead","5","dead","Male","dead","6","4","5","dead","dead","Male","5","dead","Male","dead","dead","Male","dead","dead","dead","dead","7","dead","dead","Male","Male","9","5","6","5","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","5","5"
"56","dead","Male","dead","Male","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","Male","dead","dead","Male","4","Male","dead","dead","Male","dead","7","Male","6","dead","dead","Male","dead","7","dead","dead","dead","dead","5","dead","dead","dead","dead","Male","6","dead","5","dead","dead","dead","5","dead","4","dead","5","dead","Male","dead","5","4","5","dead","dead","Male","5","dead","Male","dead","dead","Male","dead","dead","dead","dead","7","dead","dead","Male","Male","8","5","6","5","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","5","5"
"57","dead","Male","dead","Male","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","Male","dead","dead","Male","4","Male","dead","dead","dead","dead","6","Male","6","dead","dead","Male","dead","6","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","5","dead","dead","dead","dead","dead","4","dead","4","dead","5","dead","Male","dead","5","3","5","dead","dead","Male","5","dead","Male","dead","dead","Male","dead","dead","dead","dead","6","dead","dead","Male","Male","7","4","5","4","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","4","4"
"58","dead","Male","dead","Male","dead","dead","Male","dead","dead","dead","dead","Male","dead","Male","Male","dead","dead","Male","3","Male","dead","dead","dead","dead","6","Male","5","dead","dead","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","5","dead","dead","dead","dead","dead","4","dead","3","dead","5","dead","Male","dead","5","3","4","dead","dead","Male","4","dead","Male","dead","dead","dead","dead","dead","dead","dead","6","dead","dead","Male","Male","7","4","5","4","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","Male","dead","dead","4","4"
"59","dead","Male","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","Male","dead","dead","Male","3","Male","dead","dead","dead","dead","5","Male","5","dead","dead","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","4","dead","dead","dead","dead","dead","4","dead","3","dead","4","dead","Male","dead","4","3","4","dead","dead","Male","4","dead","Male","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","dead","dead","6","4","4","4","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","4","4"
"60","dead","Male","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","Male","dead","dead","Male","3","Male","dead","dead","dead","dead","5","Male","5","dead","dead","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","4","dead","dead","dead","dead","dead","3","dead","3","dead","4","dead","Male","dead","4","3","4","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","dead","dead","6","3","4","4","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","3","4"
"61","dead","Male","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","Male","dead","dead","Male","2","Male","dead","dead","dead","dead","4","Male","4","dead","dead","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","3","dead","2","dead","3","dead","Male","dead","3","2","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","5","3","3","3","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","3","3"
"62","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","Male","dead","dead","dead","Male","3","Male","dead","dead","dead","dead","5","Male","5","dead","dead","Male","dead","5","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","4","dead","dead","dead","dead","dead","3","dead","3","dead","4","dead","Male","dead","4","3","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","dead","dead","6","3","4","3","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","3","4"
"63","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","Male","3","Male","dead","dead","dead","dead","4","Male","4","dead","dead","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","4","dead","dead","dead","dead","dead","3","dead","3","dead","dead","dead","Male","dead","4","2","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","5","dead","dead","dead","dead","5","3","4","3","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","3","3"
"64","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","Male","2","Male","dead","dead","dead","dead","4","Male","4","dead","dead","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","3","dead","dead","dead","dead","dead","3","dead","2","dead","dead","dead","Male","dead","3","2","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","5","3","3","3","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead"
"65","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","Male","2","Male","dead","dead","dead","dead","4","dead","4","dead","dead","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","3","dead","3","dead","dead","dead","Male","dead","3","2","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","5","3","3","3","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead"
"66","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","Male","2","Male","dead","dead","dead","dead","4","dead","4","dead","dead","Male","dead","4","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","3","dead","2","dead","dead","dead","Male","dead","3","2","dead","dead","dead","Male","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","5","3","3","3","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead"
"67","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","Male","2","Male","dead","dead","dead","dead","3","dead","3","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","2","dead","2","dead","dead","dead","dead","dead","3","2","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","4","dead","dead","dead","dead","4","2","3","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead"
"68","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","Male","2","Male","dead","dead","dead","dead","3","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","2","dead","2","dead","dead","dead","dead","dead","3","2","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","4","dead","3","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"69","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","Male","2","Male","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","2","2","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","2","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"70","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","Male","1","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","2","1","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","2","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"71","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","2","1","dead","dead","dead","dead","dead","dead","Male","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","2","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"72","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","2","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","2","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"73","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","2","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","3","dead","dead","dead","dead","dead","dead","2","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"74","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","2","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","2","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
"75","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","1","dead","dead","dead","dead","dead","2","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","2","dead","dead","dead","dead","dead","dead","2","1","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead","dead"
