1	18	131	132	16
1	18	133	134	16
1	18	133	134	16
1	18	133	134	16
1	18	134	135	16
1	18	134	135	16
1	18	134	135	16
1	18	135	136	16
1	18	135	136	16
1	18	135	136	16
1	18	135	136	16
1	18	135	136	16
1	18	136	137	16
1	18	136	137	16
1	18	136	137	16
1	18	137	138	16
1	18	137	138	16
1	18	137	138	16
1	18	137	138	16
1	18	137	138	16
1	18	138	139	16
1	18	138	139	16
1	18	138	139	16
1	18	139	140	16
1	18	139	140	16
1	18	139	140	16
1	18	140	141	16
1	18	140	141	16
1	18	140	141	16
1	18	141	142	16
1	18	142	143	16
1	18	142	143	16
1	18	142	143	16
1	18	130	131	16
1	18	133	134	16
1	18	134	135	16
1	18	137	138	16
1	18	137	138	16
1	18	138	139	16
1	18	138	139	16
1	18	139	140	16
1	18	139	140	16
1	18	139	140	16
1	18	139	140	16
1	18	140	141	16
1	18	140	141	16
1	18	141	142	16
1	18	88	89	16
1	18	88	89	16
1	18	88	89	16
1	18	88	89	16
1	18	88	89	16
1	18	89	90	16
1	18	89	90	16
1	18	89	90	16
1	18	90	91	16
1	18	90	91	16
1	18	90	91	16
1	18	91	92	16
1	18	91	92	16
1	18	91	92	16
1	18	93	94	16
1	18	93	94	16
1	18	94	95	16
1	18	94	95	16
1	18	95	96	16
1	18	96	97	16
1	18	100	101	16
1	18	100	101	16
1	18	100	101	16
1	18	100	101	16
1	18	100	101	16
1	18	100	101	16
1	18	112	113	16
1	18	113	114	16
1	18	113	114	16
1	18	114	115	16
1	18	114	115	16
1	18	117	118	16
1	18	117	118	16
1	18	118	119	16
1	18	118	119	16
1	18	118	119	16
1	18	119	120	16
1	18	119	120	16
1	18	122	123	16
1	18	123	124	16
1	18	123	124	16
1	18	123	124	16
1	18	123	124	16
1	18	123	124	16
1	18	123	124	16
1	18	125	126	16
1	18	126	127	16
1	18	126	127	16
1	18	128	129	16
1	18	128	129	16
1	18	128	129	16
1	18	129	130	16
1	18	129	130	16
1	18	130	131	16
1	18	130	131	16
1	18	132	133	16
1	18	132	133	16
1	18	132	133	16
1	18	133	134	16
1	18	133	134	16
1	18	134	135	16
1	18	135	136	16
1	18	135	136	16
1	18	135	136	16
1	18	137	138	16
1	18	137	138	16
1	18	137	138	16
1	18	138	139	16
1	18	139	140	16
1	18	140	141	16
1	18	140	141	16
1	18	140	141	16
1	18	141	142	16
1	18	141	142	16
1	18	141	142	16
1	18	142	143	16
1	18	143	144	16
1	18	146	147	16
1	18	147	148	16
1	18	147	148	16
1	18	148	149	16
1	18	148	149	16
1	18	150	151	16
1	18	151	152	16
1	18	152	153	16
1	18	152	153	16
1	18	153	154	16
1	18	115	116	16
1	18	124	125	16
1	18	125	126	16
1	18	125	126	16
1	18	125	126	16
1	18	125	126	16
1	18	125	126	16
1	18	116	117	16
1	18	117	118	16
1	18	118	119	16
1	18	118	119	16
1	18	120	121	16
1	18	121	122	16
1	18	123	124	16
1	18	123	124	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	128	129	16
1	18	115	116	16
1	18	116	117	16
1	18	117	118	16
1	18	118	119	16
1	18	120	121	16
1	18	120	121	16
1	18	121	122	16
1	18	122	123	16
1	18	122	123	16
1	18	123	124	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	125	126	16
1	18	126	127	16
1	18	130	131	16
1	18	130	131	16
1	18	133	134	16
1	18	135	136	16
1	18	138	139	16
1	18	138	139	16
1	18	139	140	16
1	18	139	140	16
1	18	142	143	16
1	18	143	144	16
1	18	143	144	16
1	18	148	149	16
1	18	149	150	16
1	18	151	152	16
1	18	151	152	16
1	18	152	153	16
1	18	152	153	16
1	18	153	154	16
1	18	156	157	16
1	18	158	159	16
1	18	158	159	16
1	18	160	161	16
1	18	162	163	16
1	18	162	163	16
1	18	162	163	16
1	18	163	164	16
1	18	163	164	16
1	18	165	166	16
1	18	165	166	16
1	18	169	170	16
1	18	169	170	16
1	18	170	171	16
1	18	174	175	16
1	18	175	176	16
1	18	176	177	16
1	18	178	179	16
1	18	180	181	16
1	18	186	187	16
1	18	187	188	16
1	18	188	189	16
1	18	189	190	16
1	18	194	195	16
1	18	195	196	16
1	18	196	197	16
1	18	91	92	16
1	18	91	92	16
1	18	97	98	16
1	18	103	104	16
1	18	112	113	16
1	18	113	114	16
1	18	113	114	16
1	18	114	115	16
1	18	114	115	16
1	18	114	115	16
1	18	115	116	16
1	18	117	118	16
1	18	117	118	16
1	18	118	119	16
1	18	118	119	16
1	18	119	120	16
1	18	119	120	16
1	18	119	120	16
1	18	122	123	16
1	18	122	123	16
1	18	125	126	16
1	18	125	126	16
1	18	125	126	16
1	18	125	126	16
1	18	127	128	16
1	18	129	130	16
1	18	132	133	16
1	18	132	133	16
1	18	132	133	16
1	18	134	135	16
1	18	134	135	16
1	18	135	136	16
1	18	136	137	16
1	18	136	137	16
1	18	138	139	16
1	18	139	140	16
1	18	140	141	16
1	18	140	141	16
1	18	140	141	16
1	18	141	142	16
1	18	142	143	16
1	18	142	143	16
1	18	144	145	16
1	18	145	146	16
1	18	145	146	16
1	18	146	147	16
1	18	151	152	16
1	18	151	152	16
1	18	151	152	16
1	18	151	152	16
1	18	152	153	16
1	18	153	154	16
1	18	155	156	16
1	18	155	156	16
1	18	157	158	16
1	18	157	158	16
1	18	158	159	16
1	18	159	160	16
1	18	161	162	16
1	18	161	162	16
1	18	162	163	16
1	18	163	164	16
1	18	164	165	16
1	18	115	116	16
1	18	125	126	16
1	18	126	127	16
1	18	147	148	16
1	18	150	151	16
1	18	154	155	16
1	18	92	93	16
1	18	92	93	16
1	18	97	98	16
1	18	99	100	16
1	18	100	101	16
1	18	102	103	16
1	18	109	110	16
1	18	111	112	16
1	18	111	112	16
1	18	111	112	16
1	18	111	112	16
1	18	113	114	16
1	18	113	114	16
1	18	114	115	16
1	18	114	115	16
1	18	115	116	16
1	18	115	116	16
1	18	115	116	16
1	18	116	117	16
1	18	116	117	16
1	18	117	118	16
1	18	117	118	16
1	18	117	118	16
1	18	118	119	16
1	18	118	119	16
1	18	118	119	16
1	18	120	121	16
1	18	121	122	16
1	18	121	122	16
1	18	122	123	16
1	18	122	123	16
1	18	122	123	16
1	18	123	124	16
1	18	123	124	16
1	18	123	124	16
1	18	123	124	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	124	125	16
1	18	125	126	16
1	18	125	126	16
1	18	125	126	16
1	18	126	127	16
1	18	126	127	16
1	18	127	128	16
1	18	127	128	16
1	18	128	129	16
1	18	128	129	16
1	18	129	130	16
1	18	129	130	16
1	18	129	130	16
1	18	130	131	16
1	18	130	131	16
1	18	130	131	16
1	18	131	132	16
1	18	131	132	16
1	18	131	132	16
1	18	132	133	16
1	18	132	133	16
1	18	132	133	16
1	18	132	133	16
1	18	132	133	16
1	18	132	133	16
1	18	133	134	16
1	18	133	134	16
1	18	134	135	16
1	18	134	135	16
1	18	135	136	16
1	18	135	136	16
1	18	135	136	16
1	18	135	136	16
1	18	136	137	16
1	18	136	137	16
1	18	137	138	16
1	18	137	138	16
1	18	138	139	16
1	18	138	139	16
1	18	138	139	16
1	18	138	139	16
1	18	139	140	16
1	18	139	140	16
1	18	139	140	16
1	18	140	141	16
1	18	140	141	16
1	18	140	141	16
1	18	105	106	16
1	18	111	112	16
1	18	111	112	16
1	18	112	113	16
1	18	112	113	16
1	18	115	116	16
1	18	115	116	16
1	18	116	117	16
1	18	116	117	16
1	18	117	118	16
1	18	118	119	16
1	18	118	119	16
1	18	120	121	16
1	18	121	122	16
1	18	121	122	16
1	18	121	122	16
1	18	123	124	16
1	18	123	124	16
1	18	123	124	16
1	18	124	125	16
1	18	125	126	16
1	18	125	126	16
1	18	126	127	16
1	18	127	128	16
1	18	128	129	16
1	18	128	129	16
1	18	129	130	16
1	18	129	130	16
1	18	129	130	16
1	18	130	131	16
1	18	132	133	16
1	18	132	133	16
1	18	132	133	16
1	18	132	133	16
1	18	133	134	16
1	18	133	134	16
1	18	135	136	16
1	18	135	136	16
